Año,Grandes Grupos,Quinquenal,Subgrupo Farmacológico,Sexo,Nivel Renta,Situación Laboral,Tamaño Municipio,Personas con medicamento,Porcentaje
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,7456.0,0.0087
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,2799.0,0.0033
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,4008.0,0.0047
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,2189.0,0.0026
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,472.0,0.0006
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,10.001-50.000 hab,776.0,0.0009
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,100.001-500.000 hab,575.0,0.0007
2019,15-34 años,15-19 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,>500.000 hab,479.0,0.0006
2019,15-34 años,15-19 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,314.0,0.0004
2019,15-34 años,15-19 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,513.0,0.0006
2019,15-34 años,15-19 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,363.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,<10.000 hab,365.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1106.0,0.0013
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,50.001-100.000 hab,725.0,0.0008
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,855.0,0.001
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,560.0,0.0007
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,318.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,819.0,0.001
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,1896.0,0.0022
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,808.0,0.0009
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,1301.0,0.0015
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,834.0,0.001
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,700.0,0.0008
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1959.0,0.0023
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,976.0,0.0011
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,1852.0,0.0022
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,1091.0,0.0013
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,723.0,0.0008
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,365.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,532.0,0.0006
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,412.0,0.0005
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,1681.0,0.002
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,3980.0,0.0047
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,2034.0,0.0024
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,2857.0,0.0033
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,1536.0,0.0018
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,320.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,10.001-50.000 hab,341.0,0.0004
2019,15-34 años,15-19 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,100.001-500.000 hab,339.0,0.0004
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,561.0,0.0007
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,50.001-100.000 hab,315.0,0.0004
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,701.0,0.0008
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,413.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,485.0,0.0006
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,867.0,0.001
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,525.0,0.0006
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,621.0,0.0007
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,422.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,448.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,1434.0,0.0017
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,584.0,0.0007
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,1117.0,0.0013
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,760.0,0.0009
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,10.001-50.000 hab,436.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,432.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,449.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,<10.000 hab,553.0,0.0006
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,1184.0,0.0014
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,514.0,0.0006
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,814.0,0.001
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,744.0,0.0009
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,497.0,0.0006
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,1137.0,0.0013
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,417.0,0.0005
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,767.0,0.0009
2019,15-34 años,20-24 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,517.0,0.0006
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,<10.000 hab,444.0,0.0005
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1538.0,0.0018
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,50.001-100.000 hab,654.0,0.0008
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,1273.0,0.0015
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,988.0,0.0012
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,3046.0,0.0036
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,5684.0,0.0067
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,2262.0,0.0026
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,3265.0,0.0038
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,2400.0,0.0028
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Desempleados,<10.000 hab,359.0,0.0004
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Desempleados,10.001-50.000 hab,836.0,0.001
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Desempleados,50.001-100.000 hab,299.0,0.0004
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Desempleados,100.001-500.000 hab,463.0,0.0005
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,1477.0,0.0017
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,3971.0,0.0047
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,1594.0,0.0019
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,2420.0,0.0028
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,1384.0,0.0016
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,864.0,0.001
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,426.0,0.0005
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,<18.000 ? /año,Pensionistas,>500.000 hab,374.0,0.0004
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Hombre,Muy baja,No activos,10.001-50.000 hab,339.0,0.0004
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,876.0,0.001
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,2170.0,0.0025
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,1254.0,0.0015
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,2069.0,0.0024
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,1380.0,0.0016
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Activos,<10.000 hab,3684.0,0.0043
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,9435.0,0.011
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,3761.0,0.0044
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,6527.0,0.0076
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,4859.0,0.0057
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Desempleados,<10.000 hab,609.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Desempleados,10.001-50.000 hab,1603.0,0.0019
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Desempleados,50.001-100.000 hab,566.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Desempleados,100.001-500.000 hab,633.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Desempleados,>500.000 hab,544.0,0.0006
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,2759.0,0.0032
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,6453.0,0.0076
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,2518.0,0.0029
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,3633.0,0.0043
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,2141.0,0.0025
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,<10.000 hab,567.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,1325.0,0.0016
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,50.001-100.000 hab,606.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,100.001-500.000 hab,734.0,0.0009
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Pensionistas,>500.000 hab,470.0,0.0006
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Otras situaciones,10.001-50.000 hab,607.0,0.0007
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,<18.000 ? /año,Otras situaciones,100.001-500.000 hab,416.0,0.0005
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Desempleados,10.001-50.000 hab,650.0,0.0008
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,Muy baja,Desempleados,100.001-500.000 hab,511.0,0.0006
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,10.001-50.000 hab,371.0,0.0004
2019,15-34 años,20-24 años,N05B - ANSIOLITICOS,Mujer,Muy baja,No activos,100.001-500.000 hab,389.0,0.0005
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,561.0,0.0007
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,377.0,0.0004
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,334.0,0.0004
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,457.0,0.0005
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,309.0,0.0004
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,444.0,0.0005
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,403.0,0.0005
2019,15-34 años,20-24 años,N05C - HIPNOTICOS Y SEDANTES,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,403.0,0.0005
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,<10.000 hab,306.0,0.0004
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1088.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,50.001-100.000 hab,730.0,0.0009
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,100.001-500.000 hab,1076.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,18.000-99.999 ? /año,No activos,>500.000 hab,709.0,0.0008
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,1143.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,2035.0,0.0024
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,1082.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,1484.0,0.0017
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,1149.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Desempleados,10.001-50.000 hab,355.0,0.0004
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,874.0,0.001
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,1819.0,0.0021
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,1068.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,1661.0,0.0019
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,837.0,0.001
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,10.001-50.000 hab,443.0,0.0005
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Hombre,<18.000 ? /año,Pensionistas,100.001-500.000 hab,318.0,0.0004
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,<10.000 hab,495.0,0.0006
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,10.001-50.000 hab,1419.0,0.0017
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,50.001-100.000 hab,929.0,0.0011
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,100.001-500.000 hab,1622.0,0.0019
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,18.000-99.999 ? /año,No activos,>500.000 hab,1093.0,0.0013
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,<10.000 hab,1860.0,0.0022
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,4344.0,0.0051
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,2374.0,0.0028
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,3497.0,0.0041
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,2345.0,0.0027
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Desempleados,10.001-50.000 hab,718.0,0.0008
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,<10.000 hab,1583.0,0.0019
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,10.001-50.000 hab,3226.0,0.0038
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,50.001-100.000 hab,1562.0,0.0018
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,100.001-500.000 hab,2490.0,0.0029
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,No activos,>500.000 hab,1328.0,0.0016
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,<10.000 hab,286.0,0.0003
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,10.001-50.000 hab,605.0,0.0007
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,50.001-100.000 hab,327.0,0.0004
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,100.001-500.000 hab,422.0,0.0005
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,<18.000 ? /año,Pensionistas,>500.000 hab,297.0,0.0003
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,10.001-50.000 hab,361.0,0.0004
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,Desempleados,100.001-500.000 hab,280.0,0.0003
2019,15-34 años,20-24 años,N06A - ANTIDEPRESIVOS,Mujer,Muy baja,No activos,100.001-500.000 hab,314.0,0.0004
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,<10.000 hab,1009.0,0.0012
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,10.001-50.000 hab,2018.0,0.0024
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,50.001-100.000 hab,578.0,0.0007
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,100.001-500.000 hab,1156.0,0.0014
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Activos,>500.000 hab,1069.0,0.0013
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Desempleados,10.001-50.000 hab,504.0,0.0006
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,Desempleados,100.001-500.000 hab,348.0,0.0004
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,<10.000 hab,433.0,0.0005
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,10.001-50.000 hab,1585.0,0.0019
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,50.001-100.000 hab,739.0,0.0009
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,100.001-500.000 hab,1126.0,0.0013
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,<18.000 ? /año,No activos,>500.000 hab,668.0,0.0008
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,10.001-50.000 hab,742.0,0.0009
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Hombre,Muy baja,Pensionistas,100.001-500.000 hab,526.0,0.0006
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,<10.000 hab,1073.0,0.0013
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,10.001-50.000 hab,2256.0,0.0026
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,50.001-100.000 hab,957.0,0.0011
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,100.001-500.000 hab,1698.0,0.002
2019,15-34 años,25-29 años,N05A - ANTIPSICOTICOS,Mujer,<18.000 ? /año,Activos,>500.000 hab,1106.0,0.0013
